date,MOM_frictionless,MOM_naive,MOM_risk_only,MOM_borrow_aware,SIR_frictionless,SIR_naive,SIR_risk_only,SIR_borrow_aware,REV_frictionless,REV_naive,REV_risk_only,REV_borrow_aware
2025-11-19,4181348001.167615,3665829162.5043387,3673618217.8366785,4237691818.2452855,120236163.1246817,100396056.00391045,99156624.01624735,105158570.11569194,274705309.173981,231221981.45424962,230376095.36134344,233388512.9775785
2025-11-20,4012199194.5848556,3510817146.6882577,3518619201.508035,4061722488.872313,120928456.39119127,100981090.89087583,99747815.11072811,106078069.97340213,277814574.0287712,234855559.21176863,233980750.8333254,236664501.2260458
2025-11-21,3885544148.623186,3409557273.775913,3416517206.938738,3930416335.35855,119221012.53170855,99463702.37034348,98242928.06240228,104766807.88692662,280414623.3503224,236304742.36726072,235453047.5296661,238310269.63139415
2025-11-24,4135707193.1537294,3636759810.5306435,3644254839.004311,4173681815.0041714,117302827.46952505,98077082.02817412,96877369.82858823,102740672.44027923,270686150.44163,227912658.41202658,227111364.80883485,229824026.99262026
2025-11-25,4077809222.400828,3594763187.324651,3601368422.2339234,4116655295.133657,114587186.7084577,96470624.04441167,95302122.84316821,100873392.60619082,270577050.261565,228616724.0386206,227809752.70925564,230223010.4518459
2025-11-26,4084445962.677024,3602909178.9438896,3609154255.3992724,4132103167.199284,113441065.98073791,95688787.96129167,94541786.71705434,99924211.59812494,266281801.5310526,225579453.8596991,224776912.54508922,226932350.56846875
2025-11-28,4134962119.5663276,3646549353.833539,3652667112.936373,4183998097.7121873,112330712.80197294,94727867.5194659,93594472.8112519,98893069.70428848,262843450.52487406,222962439.2977235,222170680.92232496,224149991.03939316
2025-12-01,4069497929.157465,3588483649.226308,3594208711.83841,4121110027.659449,114009705.15519232,96103555.43290749,94944604.92670628,100536065.02268063,259964825.5529286,220152747.91540927,219364837.48531845,221468807.20970264
2025-12-02,4096217956.5110855,3603472337.0756254,3609325442.338573,4147813630.3904696,115889997.10396704,97841657.10605608,96703348.21096317,102072637.61596198,266479997.0153236,225670935.6422981,224884084.71359274,226849277.94969755
2025-12-03,3811239046.7390137,3650558702.415225,3656854366.04444,3978087362.12588,103464385.84018287,85280055.9063569,84226028.90777959,98983355.1397274,293045669.9875547,248077090.52317795,247075199.47729325,249604861.81124943
2025-12-04,4011168856.187455,3774411922.5083675,3781343501.025912,4163114125.624861,101720622.81405835,84242249.05396576,83209388.87447505,96058643.94950382,300897639.9232145,254661134.04008475,253667822.05564898,256558734.72735414
2025-12-05,3939280411.2832894,3728334034.4600334,3735475988.174198,4094576491.7479186,101791880.41083576,84185487.68349747,83120582.32415521,96549671.71530221,299933428.4659263,254075039.98750928,253041289.44480243,255558346.6984815
2025-12-08,3971398304.1161237,3778269431.517697,3785446013.0036416,4140350493.3829536,101340876.78772812,83540575.87890121,82457710.51248555,96491720.72107875,304635627.914211,257739569.5908549,256663766.98022175,259565848.3206148
2025-12-09,3995873170.371705,3783405800.603022,3790729653.141805,4160238971.3560834,101764261.8666075,83816409.84526709,82766149.26597528,96567062.66822888,305214221.6347517,258136389.0415801,257051373.63698435,259785545.60476685
2025-12-10,3882262558.234186,3704616148.6140738,3711258701.6626897,4048713067.722126,99438743.55989088,81717114.6573029,80633023.94631705,94868522.38587968,300420704.74214745,254099115.02918848,253012001.5037882,255771518.83438444
2025-12-11,4000414281.084177,3795201869.091982,3801873853.082955,4162194420.3961163,98676543.13769606,81237221.00858028,80167956.09267667,93629975.00350042,300294610.856755,253767448.88230684,252665370.75035542,255334098.88001764
2025-12-12,3839892714.294899,3630565921.533834,3636752533.075799,3988728341.3718843,101624899.87275769,83894604.78978245,82783114.07332379,95777050.38970427,290258206.49466705,245341738.8992416,244287249.12689984,247231098.01091096
2025-12-15,3764742522.109858,3568356732.6908717,3573808055.8359756,3911850332.3262124,105681575.34897253,87271747.90712127,86143070.75061859,99564353.89118032,275369263.6005307,232695610.8586244,231684627.74817044,234602897.36877823
2025-12-16,3810784988.808734,3605318297.11756,3611040751.041012,3954664551.315097,105290827.03884016,86733970.25145796,85603841.62187734,99163694.06749529,279453265.57836896,236164557.65974692,235176753.41962603,238134089.46204236
2025-12-17,3668308838.630507,3474801759.4791946,3480156934.245318,3805833864.674295,107493743.00885558,88729935.70915307,87563914.91517015,100891966.84650488,273074055.56994975,230728695.19304994,229758267.5801986,232299251.7062126
2025-12-18,3762851069.5204625,3559500267.515837,3565275828.864588,3900879431.899085,106517717.92151369,87739395.59432247,86616131.98521568,100152095.29704426,275979300.4595811,233052569.0359526,232075115.41470057,234616595.5452526
2025-12-19,3995438209.671944,3791004642.69131,3797801739.662862,4147514741.0443497,103066217.20116606,84631996.77900007,83539275.18698797,97626646.87073538,285615924.8177495,241166721.5642986,240166431.55088946,242730345.51535827
2025-12-22,4065247092.013653,3879637404.5514774,3886808242.8560066,4228464938.6288466,100136168.589399,82095965.22756833,81004233.38067584,95897405.31406163,290591322.0625233,245128842.9116563,244083489.7781772,246406748.64403075
2025-12-23,4040916175.3582954,3849032217.038022,3855465796.116378,4197482555.5308104,102603876.0333345,84065261.28128238,82974643.99513076,97818031.96949469,289166200.8445284,243820343.56348538,242782340.55549443,245007423.34326726
2025-12-24,4012002362.1348634,3838583417.694305,3844650847.08063,4172980534.126559,101811360.12403277,83299250.21637158,82213492.81946367,97354488.78501955,288414739.7198033,243111036.45777577,242064531.85197404,244386018.30887195
2025-12-26,3924780269.813794,3759544540.485007,3764959600.468642,4083338366.8396707,103903595.53372817,85053308.5360724,83945498.99158643,99153150.72579738,278700859.9301235,234862964.30737188,233831676.84508747,235938653.96936908
2025-12-29,3875363897.3402324,3720251016.7955766,3725916546.591219,4035070260.6200976,104047084.59338795,85143247.50842284,84022199.86980656,99280304.58337614,283567946.66983473,239029377.8763017,237994813.11427587,240425598.85034785
2025-12-30,3857292133.037104,3698386816.5674057,3704125830.9817653,4008709817.369058,106893594.65792638,87698517.2893176,86568904.13542628,101375473.4631285,279953377.2592079,235733170.58619878,234706312.49289545,236854002.67417428
2025-12-31,3872085195.679179,3712942443.4113736,3718712213.9738045,4024027014.981118,106355741.80210342,87310221.68355553,86197617.74230124,100837656.2452883,279744290.60771585,235744771.0911501,234712223.39537877,237075307.61000076
2026-01-02,3841789770.7958546,3735899724.5598855,3741404482.9231086,4015324615.516174,102159610.17544448,84044775.39908741,82977433.57749663,97022071.39951962,283463062.0582704,240865053.4580292,239775451.04634002,241630521.8547184
2026-01-05,3897217872.2784176,3824101817.595518,3830105096.145697,4061137520.4148865,100867171.39253207,82782551.4958146,81678373.09428526,95754435.86799042,288414566.3841645,245174249.40072945,244078871.21385723,245555288.5283481
2026-01-06,3914504790.99211,3819184941.8870907,3825480720.7559214,4101936028.579149,99619550.74827652,81718161.40208115,80614639.0259968,94354626.00155708,284806131.3343777,241801320.04953417,240694818.21612006,242212910.73552346
2026-01-07,3965600317.5198293,3853249239.753561,3859875366.1834664,4134350203.152571,99206062.1678343,81104652.95735842,79995102.21074356,94051772.04449938,282658403.4698185,238612769.4481584,237527420.66650045,238907864.8731553
2026-01-08,3928045698.411485,3851040548.5270414,3857735781.4840937,4092796324.999099,98478151.65664144,81398631.24850242,80311064.49251443,93423528.8001652,284221084.74097574,241798454.49341014,240687461.85730603,241250639.99111304
2026-01-09,4022648010.3230886,3936048152.9779844,3943229214.6624002,4196717103.3316703,98512056.41231538,80627821.88205203,79554896.41506313,93186506.62612896,288340834.44688785,246163871.2989953,245058315.26992875,245308197.60670525
2026-01-12,4153441229.377117,4068542971.377197,4076012013.756655,4328857303.435261,98014847.72424482,80330359.27638109,79264879.82648136,93019148.37828638,291220599.57191944,248611721.69026542,247491643.00593236,248165799.60489893
2026-01-13,4204341137.3748302,4135429280.649121,4142903534.0945935,4389885608.365816,97288553.54056063,79593286.68271767,78546119.25276576,92452863.70914564,289518443.2145084,247732412.80838314,246605298.6269593,247094356.1330539
2026-01-14,4142812819.3361087,4088432336.375619,4095907798.5480547,4348530657.048928,95906735.4247284,78543070.54641005,77509102.84523177,91221977.83584961,290093073.2180529,248545092.39720166,247362246.40005532,248749581.42535406
2026-01-15,4161549357.5525627,4110372961.774312,4118227831.738906,4349870623.790026,97325747.0902439,79959411.99479282,78913483.67851122,92276481.38124244,286074912.8377954,245156416.59445518,243980630.8522328,245858481.44422874
2026-01-16,4203991313.979842,4151411325.0020943,4159208131.5539303,4400895695.1687975,96148977.27568693,78718428.09980348,77699268.20306504,91388500.80345288,294159875.6957923,251020815.27528048,249817715.96602228,252167701.41794783
2026-01-20,4390923640.129059,4298396045.3009405,4306596297.877649,4568978236.769924,96797841.38941827,79637940.27553023,78609199.12139052,91655914.95754457,286685230.5277548,245507292.98048976,244300710.9920932,246322838.06540388
2026-01-21,4279224047.2210636,4196141375.9059324,4204445137.06128,4461211916.982489,96043583.28399816,79239662.68908057,78214393.44417447,91228042.14219856,286682106.5317319,246203005.70046926,245015263.1774261,246769448.04084688
2026-01-22,4298758424.378861,4225459369.480569,4233553378.8423204,4476070914.898049,92686004.10848804,76966880.6467019,75979388.78919896,88148437.90494946,284238227.6517877,245334715.46527264,244111893.38047224,246560783.4508181
2026-01-23,4432300826.975821,4330299274.577532,4338748995.879781,4594366339.606834,96865818.89413069,79732030.23988564,78740854.68553598,91970509.89446503,288870088.27434856,247584871.60211146,246348792.55651087,248089422.31887066
2026-01-26,4460930941.497065,4335676609.211443,4344241772.401182,4615638581.795804,99045140.82603838,81153739.27070396,80131500.63049433,94319907.69113913,287810945.1754214,246129605.31034103,244918643.9488483,246383884.75645503
2026-01-27,4614567043.604298,4496756405.971737,4505807502.851018,4769047741.464255,98323011.38568608,80933711.55387385,79927371.95062971,93806945.62272543,286371423.8655339,245558955.08967474,244319687.3238412,245634408.00035205
2026-01-28,4742975417.771444,4621609775.077567,4631231622.701505,4913961449.771874,98775088.63517639,81006718.1776502,80015283.60430497,93779838.11833504,284959036.8402343,244712687.00432578,243446156.9678622,244467010.9552641
2026-01-29,4693884105.873217,4557564457.234942,4566523088.49973,4856965185.065313,101392602.41215993,83217224.5396093,82210450.3513768,96344813.43609305,283820885.9392761,243019592.8091854,241776923.6025646,243031538.80293643
2026-01-30,4364629641.276878,4218439654.64212,4226280842.89507,4494699640.352211,105332570.71720837,86533850.94194871,85472358.80274008,99427883.67292064,279890783.49127984,238907242.94889826,237679628.62402222,238867620.1981655
2026-02-02,4467063335.266314,4316085029.233951,4324414456.1233015,4582865524.078483,106026516.43771605,87020179.97574912,85983687.26091819,100002342.512421,278582060.1870066,238158336.66700074,236906853.54263476,238427353.75775203
2026-02-03,4769903484.721708,4618576983.525348,4627912135.131339,4899788150.232537,105063015.37565042,86246516.17431049,85183046.87147307,98806261.8910218,261331714.7860944,223607867.4692358,222386922.1066904,223701973.14075336
2026-02-04,4461986213.451747,4307745875.088636,4315230553.376678,4576895263.355606,105321278.2821019,86639871.82579906,85539352.02514333,98837925.73006909,277319918.419286,237592389.63203752,236336087.92895597,236448076.4629832
2026-02-05,4395314444.476313,4231300029.0710154,4238476162.258727,4488853140.570966,111537538.63604157,91930449.12125339,90776800.05273554,104586540.88335082,280163222.6690788,240039471.75087076,238818290.94275984,236080100.15660113
2026-02-06,4511450529.742954,4355708724.396177,4363624833.436509,4625802352.249558,106354969.91476835,87711220.15417887,86598866.49653777,99934718.0220515,273305093.6101294,234589285.57317394,233375677.25721803,231349094.0073508
2026-02-09,4696681744.533473,4534815220.433374,4543394668.370779,4819939238.249661,106093335.77045865,87643876.74480808,86533646.3024697,99840706.77430694,270666549.62672585,232518861.72138405,231314763.1579888,229615663.39231515
2026-02-10,4680795654.399299,4512502729.655231,4520631309.798199,4787309107.983091,107496570.72332792,88686022.18299602,87568232.4094381,100804181.54874164,274422261.87955534,235483475.4587539,234299609.8315413,232362922.1643899
2026-02-11,4773344973.127441,4604530214.028741,4612961060.545065,4893930413.5678,110018078.91937149,90675182.36829472,89576876.07357526,103256910.8344016,265370884.06551498,228367618.87383717,227209248.45012367,223610983.89854938
2026-02-12,4702006646.15596,4537254765.2122,4545601584.030844,4820912471.562729,111759376.79200251,92087128.55615142,90961652.52691588,104666725.65930049,267162631.66347465,230529485.11904076,229360770.29485384,225027613.96076083
2026-02-13,4759779625.922293,4602472224.377596,4611336752.5880375,4893888219.067425,110591465.29173337,91074727.54800706,89922447.95371033,103753335.64781122,268183156.02380648,231060715.57339993,229892660.24055618,225773023.81060696
2026-02-17,4729205386.366654,4565242635.826993,4573494143.1382675,4853580083.295026,110760928.42248423,91279450.8374097,90136549.86821838,103649682.96685402,269661010.2367628,232699028.45482877,231460959.45488787,226992159.56901994
2026-02-18,4741839754.242289,4583048283.345718,4591280886.682246,4874531534.10827,109245657.98965769,90219559.06742871,89099524.29596362,102112666.16397354,269473557.7770494,231931753.11306036,230720575.2112975,226482687.31266174
2026-02-19,4818521327.683536,4666152212.279211,4674211627.759732,4973056988.200538,107465107.10467677,88719449.08715573,87616701.639166,100787547.51938367,268907438.7549556,231899744.4179623,230693558.53993922,226424844.2379179
2026-02-20,4838696115.578158,4688386307.471729,4696398857.918347,5002111423.978039,109309252.26017071,90147818.26152132,89075828.54374726,102481643.81610925,272266341.41961205,234573094.03875932,233334576.1410359,228459253.29123443
2026-02-23,4971284524.335788,4818852663.883142,4826258954.632485,5138668233.00902,109365280.3759495,90005205.75231588,88908021.0240667,102458155.806013,258303431.90976033,222602015.19676325,221342378.31621784,217370970.64663357
