symbol,ex_date,type,value
AMCR,2020-03-03,dividend,0.575
AMCR,2020-05-27,dividend,0.575
AMCR,2020-09-02,dividend,0.575
AMCR,2020-11-23,dividend,0.59
AMCR,2021-02-23,dividend,0.59
AMCR,2021-05-25,dividend,0.59
AMCR,2021-09-07,dividend,0.59
AMCR,2021-11-23,dividend,0.6
AMCR,2022-02-22,dividend,0.6
AMCR,2022-05-24,dividend,0.6
AMCR,2022-09-07,dividend,0.6
AMCR,2022-11-22,dividend,0.615
AMCR,2023-02-28,dividend,0.615
AMCR,2023-05-23,dividend,0.615
AMCR,2023-09-06,dividend,0.615
AMCR,2023-11-21,dividend,0.625
AMCR,2024-02-27,dividend,0.625
AMCR,2024-05-21,dividend,0.625
AMCR,2024-09-06,dividend,0.625
AMCR,2024-11-21,dividend,0.64
AMCR,2025-02-26,dividend,0.64
AMCR,2025-05-22,dividend,0.64
AMCR,2025-09-05,dividend,0.64
AMCR,2025-11-28,dividend,0.65
AMCR,2026-01-15,split,0.2
AMCR,2026-02-25,dividend,0.65
AMCR,2026-05-28,dividend,0.65
AMCR,2026-09-04,dividend,0.65
AMIX,2024-10-25,split,0.05
AMIX,2026-06-24,split,0.047619047619047616
AMKR,2020-12-17,dividend,0.04
AMKR,2021-02-22,dividend,0.04
AMKR,2021-06-04,dividend,0.04
AMKR,2021-09-03,dividend,0.04
AMKR,2021-12-06,dividend,0.05
AMKR,2022-02-28,dividend,0.05
AMKR,2022-06-06,dividend,0.05
AMKR,2022-09-02,dividend,0.05
AMKR,2022-12-05,dividend,0.075
AMKR,2023-02-27,dividend,0.075
AMKR,2023-06-05,dividend,0.075
AMKR,2023-09-01,dividend,0.075
AMKR,2023-12-04,dividend,0.079
AMKR,2024-03-11,dividend,0.079
AMKR,2024-06-04,dividend,0.079
AMKR,2024-09-03,dividend,0.079
AMKR,2024-12-04,dividend,0.488
AMKR,2025-03-13,dividend,0.083
AMKR,2025-06-05,dividend,0.083
AMKR,2025-09-03,dividend,0.083
AMKR,2025-12-03,dividend,0.084
AMKR,2026-03-12,dividend,0.084
AMKR,2026-06-03,dividend,0.084
AMKR,2026-09-02,dividend,0.084
AMZN,2022-06-06,split,20.0
ANET,2021-11-18,split,4.0
ANET,2024-12-04,split,4.0
APA,2016-10-19,dividend,0.25
APA,2017-01-18,dividend,0.25
APA,2017-04-19,dividend,0.25
APA,2017-07-19,dividend,0.25
APA,2017-10-20,dividend,0.25
APA,2018-01-19,dividend,0.25
APA,2018-04-20,dividend,0.25
APA,2018-07-20,dividend,0.25
APA,2018-10-19,dividend,0.25
APA,2019-01-18,dividend,0.25
APA,2019-04-18,dividend,0.25
APA,2019-07-19,dividend,0.25
APA,2019-10-21,dividend,0.25
APA,2020-01-21,dividend,0.25
APA,2020-04-21,dividend,0.025
APA,2020-07-21,dividend,0.025
APA,2020-10-21,dividend,0.025
APA,2021-01-21,dividend,0.025
APA,2021-04-21,dividend,0.025
APA,2021-07-21,dividend,0.025
APA,2021-10-21,dividend,0.063
APA,2022-01-20,dividend,0.125
APA,2022-04-21,dividend,0.125
APA,2022-07-21,dividend,0.125
APA,2022-10-20,dividend,0.25
APA,2023-01-20,dividend,0.25
APA,2023-04-20,dividend,0.25
APA,2023-07-20,dividend,0.25
APA,2023-10-20,dividend,0.25
APA,2024-01-19,dividend,0.25
APA,2024-04-19,dividend,0.25
APA,2024-07-22,dividend,0.25
APA,2024-10-22,dividend,0.25
APA,2025-01-22,dividend,0.25
APA,2025-04-22,dividend,0.25
APA,2025-07-22,dividend,0.25
APA,2025-10-22,dividend,0.25
APA,2026-01-22,dividend,0.25
APA,2026-04-22,dividend,0.25
APA,2026-07-22,dividend,0.25
APH,2016-12-09,dividend,0.02
APH,2017-03-16,dividend,0.02
APH,2017-06-15,dividend,0.02
APH,2017-09-15,dividend,0.02375
APH,2017-12-15,dividend,0.02375
APH,2018-03-16,dividend,0.02375
APH,2018-06-15,dividend,0.02875
APH,2018-09-14,dividend,0.02875
APH,2018-12-14,dividend,0.02875
APH,2019-03-18,dividend,0.02875
APH,2019-06-18,dividend,0.02875
APH,2019-09-16,dividend,0.03125
APH,2019-12-16,dividend,0.03125
APH,2020-03-16,dividend,0.03125
APH,2020-06-15,dividend,0.03125
APH,2020-09-14,dividend,0.03125
APH,2020-12-14,dividend,0.03625
APH,2021-03-05,split,2.0
APH,2021-03-22,dividend,0.03625
APH,2021-06-21,dividend,0.03625
APH,2021-09-20,dividend,0.03625
APH,2021-12-20,dividend,0.05
APH,2022-03-21,dividend,0.05
APH,2022-06-17,dividend,0.05
APH,2022-09-19,dividend,0.05
APH,2022-12-19,dividend,0.0525
APH,2023-03-20,dividend,0.0525
APH,2023-06-16,dividend,0.0525
APH,2023-09-18,dividend,0.0525
APH,2023-12-18,dividend,0.055
APH,2024-03-18,dividend,0.055
APH,2024-06-12,split,2.0
APH,2024-06-18,dividend,0.055
APH,2024-09-17,dividend,0.0825
APH,2024-12-17,dividend,0.0825
APH,2025-03-18,dividend,0.0825
APH,2025-06-17,dividend,0.0825
APH,2025-09-16,dividend,0.0825
APH,2025-12-16,dividend,0.125
APH,2026-03-23,dividend,0.125
APH,2026-06-23,dividend,0.125
APH,2026-09-03,split,2.0
APLD,2022-04-13,split,0.16666666666666666
APLE,2016-09-30,dividend,0.1
APLE,2016-10-31,dividend,0.1
APLE,2016-11-30,dividend,0.1
APLE,2016-12-29,dividend,0.1
APLE,2017-02-01,dividend,0.1
APLE,2017-03-01,dividend,0.1
APLE,2017-03-31,dividend,0.1
APLE,2017-04-28,dividend,0.1
APLE,2017-05-31,dividend,0.1
APLE,2017-06-29,dividend,0.1
APLE,2017-08-01,dividend,0.1
APLE,2017-08-31,dividend,0.1
APLE,2017-10-03,dividend,0.1
APLE,2017-11-02,dividend,0.1
APLE,2017-12-01,dividend,0.1
APLE,2018-01-02,dividend,0.1
APLE,2018-02-01,dividend,0.1
APLE,2018-03-01,dividend,0.1
APLE,2018-04-02,dividend,0.1
APLE,2018-05-01,dividend,0.1
APLE,2018-06-01,dividend,0.1
APLE,2018-06-29,dividend,0.1
APLE,2018-08-01,dividend,0.1
APLE,2018-08-31,dividend,0.1
APLE,2018-10-02,dividend,0.1
APLE,2018-11-01,dividend,0.1
APLE,2018-11-30,dividend,0.1
APLE,2018-12-31,dividend,0.1
APLE,2019-02-01,dividend,0.1
APLE,2019-03-04,dividend,0.1
APLE,2019-04-02,dividend,0.1
APLE,2019-05-01,dividend,0.1
APLE,2019-05-31,dividend,0.1
APLE,2019-07-01,dividend,0.1
APLE,2019-08-01,dividend,0.1
APLE,2019-08-30,dividend,0.1
APLE,2019-10-01,dividend,0.1
APLE,2019-11-01,dividend,0.1
APLE,2019-12-02,dividend,0.1
APLE,2020-01-02,dividend,0.1
APLE,2020-02-03,dividend,0.1
APLE,2020-03-03,dividend,0.1
APLE,2021-03-30,dividend,0.01
APLE,2021-06-29,dividend,0.01
APLE,2021-09-29,dividend,0.01
APLE,2021-12-30,dividend,0.01
APLE,2022-03-03,dividend,0.05
APLE,2022-04-01,dividend,0.05
APLE,2022-05-02,dividend,0.05
APLE,2022-06-01,dividend,0.05
APLE,2022-07-01,dividend,0.05
APLE,2022-08-01,dividend,0.05
APLE,2022-09-01,dividend,0.07
APLE,2022-10-03,dividend,0.07
APLE,2022-11-01,dividend,0.08
APLE,2022-12-01,dividend,0.08
APLE,2022-12-29,dividend,0.16
APLE,2023-01-30,dividend,0.08
APLE,2023-02-27,dividend,0.08
APLE,2023-03-30,dividend,0.08
APLE,2023-04-27,dividend,0.08
APLE,2023-05-30,dividend,0.08
APLE,2023-06-29,dividend,0.08
APLE,2023-07-28,dividend,0.08
APLE,2023-08-30,dividend,0.08
APLE,2023-09-28,dividend,0.08
APLE,2023-10-30,dividend,0.08
APLE,2023-11-29,dividend,0.08
APLE,2023-12-28,dividend,0.13
APLE,2024-01-30,dividend,0.08
APLE,2024-02-28,dividend,0.08
APLE,2024-03-27,dividend,0.08
APLE,2024-04-29,dividend,0.08
APLE,2024-05-31,dividend,0.08
APLE,2024-06-28,dividend,0.08
APLE,2024-07-31,dividend,0.08
APLE,2024-08-30,dividend,0.08
APLE,2024-09-30,dividend,0.08
APLE,2024-10-31,dividend,0.08
APLE,2024-11-29,dividend,0.08
APLE,2024-12-31,dividend,0.13
APLE,2025-01-31,dividend,0.08
APLE,2025-02-28,dividend,0.08
APLE,2025-03-31,dividend,0.08
APLE,2025-04-30,dividend,0.08
APLE,2025-05-30,dividend,0.08
APLE,2025-06-30,dividend,0.08
APLE,2025-07-31,dividend,0.08
APLE,2025-08-29,dividend,0.08
APLE,2025-09-30,dividend,0.08
APLE,2025-10-31,dividend,0.08
APLE,2025-11-28,dividend,0.08
APLE,2025-12-31,dividend,0.08
APLE,2026-01-30,dividend,0.08
APLE,2026-02-27,dividend,0.08
APLE,2026-03-31,dividend,0.08
APLE,2026-04-30,dividend,0.08
APLE,2026-05-29,dividend,0.08
APLE,2026-06-30,dividend,0.08
APLE,2026-07-31,dividend,0.08
APLE,2026-08-31,dividend,0.08
APO,2016-11-17,dividend,0.35
APO,2017-02-16,dividend,0.45
APO,2017-05-17,dividend,0.49
APO,2017-08-18,dividend,0.52
APO,2017-11-20,dividend,0.39
APO,2018-02-20,dividend,0.66
APO,2018-05-17,dividend,0.38
APO,2018-08-16,dividend,0.43
APO,2018-11-19,dividend,0.46
APO,2019-02-20,dividend,0.56
APO,2019-05-20,dividend,0.46
APO,2019-08-15,dividend,0.5
APO,2019-11-19,dividend,0.5
APO,2020-02-10,dividend,0.89
APO,2020-05-15,dividend,0.42
APO,2020-08-17,dividend,0.49
APO,2020-11-19,dividend,0.51
APO,2021-02-18,dividend,0.6
APO,2021-05-19,dividend,0.5
APO,2021-08-18,dividend,0.5
APO,2021-11-18,dividend,0.5
APO,2022-02-17,dividend,0.4
APO,2022-05-17,dividend,0.4
APO,2022-08-17,dividend,0.4
APO,2022-11-16,dividend,0.4
APO,2023-02-17,dividend,0.4
APO,2023-05-19,dividend,0.43
APO,2023-08-17,dividend,0.43
APO,2023-11-16,dividend,0.43
APO,2024-02-16,dividend,0.43
APO,2024-05-16,dividend,0.463
APO,2024-08-16,dividend,0.463
APO,2024-11-18,dividend,0.463
APO,2025-02-18,dividend,0.463
APO,2025-05-16,dividend,0.51
APO,2025-08-18,dividend,0.51
APO,2025-11-17,dividend,0.51
APO,2026-02-19,dividend,0.51
APO,2026-05-19,dividend,0.563
APO,2026-08-19,dividend,0.563
APTV,2016-11-07,dividend,0.243085
APTV,2017-02-02,dividend,0.243085
APTV,2017-05-08,dividend,0.243085
APTV,2017-08-07,dividend,0.243085
APTV,2017-11-07,dividend,0.243085
APTV,2017-12-05,split,1.193
APTV,2018-02-02,dividend,0.22
APTV,2018-05-08,dividend,0.22
APTV,2019-02-05,dividend,0.22
APTV,2019-05-07,dividend,0.22
APTV,2019-08-06,dividend,0.22
APTV,2019-11-05,dividend,0.22
APTV,2020-02-04,dividend,0.22
ARCC,2016-12-13,dividend,0.38
ARCC,2017-03-13,dividend,0.38
ARCC,2017-06-13,dividend,0.38
ARCC,2017-09-14,dividend,0.38
ARCC,2017-12-14,dividend,0.38
ARCC,2018-03-14,dividend,0.38
ARCC,2018-06-14,dividend,0.38
ARCC,2018-09-13,dividend,0.39
ARCC,2018-12-13,dividend,0.39
ARCC,2019-03-14,dividend,0.42
ARCC,2019-06-13,dividend,0.42
ARCC,2019-09-13,dividend,0.42
ARCC,2019-12-13,dividend,0.42
ARCC,2020-03-13,dividend,0.4
ARCC,2020-06-12,dividend,0.4
ARCC,2020-09-14,dividend,0.4
ARCC,2020-12-14,dividend,0.4
ARCC,2021-03-12,dividend,0.4
ARCC,2021-06-14,dividend,0.4
ARCC,2021-09-14,dividend,0.41
ARCC,2021-12-14,dividend,0.41
ARCC,2022-03-14,dividend,0.45
ARCC,2022-06-14,dividend,0.45
ARCC,2022-09-14,dividend,0.46
ARCC,2022-12-14,dividend,0.51
ARCC,2023-03-14,dividend,0.48
ARCC,2023-06-14,dividend,0.48
ARCC,2023-09-14,dividend,0.48
ARCC,2023-12-14,dividend,0.48
ARCC,2024-03-14,dividend,0.48
ARCC,2024-06-14,dividend,0.48
ARCC,2024-09-13,dividend,0.48
ARCC,2024-12-13,dividend,0.48
ARCC,2025-03-14,dividend,0.48
ARCC,2025-06-13,dividend,0.48
ARCC,2025-09-15,dividend,0.48
ARCC,2025-12-15,dividend,0.48
ARCC,2026-03-13,dividend,0.48
ARCC,2026-06-15,dividend,0.48
ARCC,2026-09-15,dividend,0.48
ASST,2024-07-02,split,0.2
ASST,2026-02-06,split,0.05
ASX,2017-08-09,dividend,0.231
ASX,2018-04-18,dividend,0.368
ASX,2018-08-10,dividend,0.164
ASX,2019-08-13,dividend,0.16
ASX,2020-08-13,dividend,0.136
ASX,2021-09-03,dividend,0.302
ASX,2022-06-29,dividend,0.479
ASX,2023-06-30,dividend,0.571
ASX,2024-07-02,dividend,0.322
ASX,2025-07-02,dividend,0.356
ASX,2026-07-06,dividend,0.417
AVGO,2016-12-14,dividend,0.102
AVGO,2017-03-16,dividend,0.102
AVGO,2017-06-15,dividend,0.102
AVGO,2017-09-18,dividend,0.102
AVGO,2017-12-18,dividend,0.175
AVGO,2018-03-21,dividend,0.35
AVGO,2018-06-19,dividend,0.35
AVGO,2018-09-18,dividend,0.175
AVGO,2018-12-18,dividend,0.265
AVGO,2019-03-20,dividend,0.265
AVGO,2019-06-21,dividend,0.265
AVGO,2019-09-20,dividend,0.265
AVGO,2019-12-20,dividend,0.325
AVGO,2020-03-20,dividend,0.325
AVGO,2020-06-19,dividend,0.325
AVGO,2020-09-21,dividend,0.325
AVGO,2020-12-18,dividend,0.36
AVGO,2021-03-19,dividend,0.36
AVGO,2021-06-21,dividend,0.36
AVGO,2021-09-21,dividend,0.36
AVGO,2021-12-21,dividend,0.41
AVGO,2022-03-21,dividend,0.41
AVGO,2022-06-21,dividend,0.41
AVGO,2022-09-21,dividend,0.41
AVGO,2022-12-19,dividend,0.46
AVGO,2023-03-21,dividend,0.46
AVGO,2023-06-21,dividend,0.46
AVGO,2023-09-20,dividend,0.46
AVGO,2023-12-19,dividend,0.525
AVGO,2024-03-20,dividend,0.525
AVGO,2024-06-24,dividend,0.525
AVGO,2024-07-15,split,10.0
AVGO,2024-09-19,dividend,0.53
AVGO,2024-12-23,dividend,0.59
AVGO,2025-03-20,dividend,0.59
AVGO,2025-06-20,dividend,0.59
AVGO,2025-09-22,dividend,0.59
AVGO,2025-12-22,dividend,0.65
AVGO,2026-03-23,dividend,0.65
AVGO,2026-06-22,dividend,0.65
AZI,2025-12-12,split,0.02
AZI,2026-03-23,split,0.1
AZTR,2024-07-01,split,0.03333333333333333
AZTR,2025-08-21,split,0.15
B,2016-11-28,dividend,0.02
B,2017-02-24,dividend,0.03
B,2017-05-26,dividend,0.03
B,2017-08-29,dividend,0.03
B,2017-11-29,dividend,0.03
B,2018-02-27,dividend,0.03
B,2018-05-30,dividend,0.03
B,2018-08-30,dividend,0.03
B,2018-11-29,dividend,0.03
B,2018-12-27,dividend,0.07
B,2019-05-30,dividend,0.04
B,2019-08-29,dividend,0.04
B,2019-11-29,dividend,0.05
B,2020-02-27,dividend,0.07
B,2020-05-28,dividend,0.07
B,2020-08-28,dividend,0.08
B,2020-11-27,dividend,0.09
B,2021-02-26,dividend,0.09
B,2021-05-27,dividend,0.23
B,2021-08-30,dividend,0.23
B,2021-11-29,dividend,0.23
B,2022-02-25,dividend,0.1
B,2022-05-26,dividend,0.2
B,2022-08-30,dividend,0.2
B,2022-11-29,dividend,0.15
B,2023-02-27,dividend,0.1
B,2023-05-30,dividend,0.1
B,2023-08-30,dividend,0.1
B,2023-11-29,dividend,0.1
B,2024-02-28,dividend,0.1
B,2024-05-31,dividend,0.1
B,2024-08-30,dividend,0.1
B,2024-11-29,dividend,0.1
B,2025-02-28,dividend,0.1
B,2025-05-30,dividend,0.1
B,2025-08-29,dividend,0.15
B,2025-11-28,dividend,0.175
B,2026-02-27,dividend,0.42
B,2026-05-29,dividend,0.175
B,2026-08-31,dividend,0.175
BA,2016-11-08,dividend,1.09
BA,2017-02-08,dividend,1.42
BA,2017-05-10,dividend,1.42
BA,2017-08-09,dividend,1.42
BA,2017-11-09,dividend,1.42
BA,2018-02-08,dividend,1.71
BA,2018-05-10,dividend,1.71
BA,2018-08-09,dividend,1.71
BA,2018-11-08,dividend,1.71
BA,2019-02-07,dividend,2.055
BA,2019-05-09,dividend,2.055
BA,2019-08-08,dividend,2.055
BA,2019-11-07,dividend,2.055
BA,2020-02-13,dividend,2.055
BABA,2023-12-20,dividend,1.0
BABA,2024-06-13,dividend,1.66
BABA,2025-06-12,dividend,2.0
BABA,2026-06-11,dividend,1.05
BAC,2016-11-30,dividend,0.075
BAC,2017-03-01,dividend,0.075
BAC,2017-05-31,dividend,0.075
BAC,2017-08-30,dividend,0.12
BAC,2017-11-30,dividend,0.12
BAC,2018-03-01,dividend,0.12
BAC,2018-05-31,dividend,0.12
BAC,2018-09-06,dividend,0.15
BAC,2018-12-06,dividend,0.15
BAC,2019-02-28,dividend,0.15
BAC,2019-06-06,dividend,0.15
BAC,2019-09-05,dividend,0.18
BAC,2019-12-05,dividend,0.18
BAC,2020-03-05,dividend,0.18
BAC,2020-06-04,dividend,0.18
BAC,2020-09-03,dividend,0.18
BAC,2020-12-03,dividend,0.18
BAC,2021-03-04,dividend,0.18
BAC,2021-06-03,dividend,0.18
BAC,2021-09-02,dividend,0.21
BAC,2021-12-02,dividend,0.21
BAC,2022-03-03,dividend,0.21
BAC,2022-06-02,dividend,0.21
BAC,2022-09-01,dividend,0.22
BAC,2022-12-01,dividend,0.22
BAC,2023-03-02,dividend,0.22
BAC,2023-06-01,dividend,0.22
BAC,2023-08-31,dividend,0.24
BAC,2023-11-30,dividend,0.24
BAC,2024-02-29,dividend,0.24
BAC,2024-06-07,dividend,0.24
BAC,2024-09-06,dividend,0.26
BAC,2024-12-06,dividend,0.26
BAC,2025-03-07,dividend,0.26
BAC,2025-06-06,dividend,0.26
BAC,2025-09-05,dividend,0.28
BAC,2025-12-05,dividend,0.28
BAC,2026-03-06,dividend,0.28
BAC,2026-06-05,dividend,0.28
BAC,2026-09-04,dividend,0.32
BAM,2023-02-27,dividend,0.32
BAM,2023-05-30,dividend,0.32
BAM,2023-08-30,dividend,0.32
BAM,2023-11-29,dividend,0.32
BAM,2024-02-28,dividend,0.38
BAM,2024-05-31,dividend,0.38
BAM,2024-08-30,dividend,0.38
BAM,2024-11-29,dividend,0.38
BAM,2025-02-28,dividend,0.438
BAM,2025-05-30,dividend,0.438
BAM,2025-08-29,dividend,0.438
BAM,2025-11-28,dividend,0.438
BAM,2026-02-27,dividend,0.502
BAM,2026-05-29,dividend,0.502
BAM,2026-08-31,dividend,0.502
BAOS,2023-03-22,split,0.16666666666666666
BAX,2016-11-30,dividend,0.13
BAX,2017-03-01,dividend,0.13
BAX,2017-05-31,dividend,0.16
BAX,2017-08-30,dividend,0.16
BAX,2017-11-30,dividend,0.16
BAX,2018-03-01,dividend,0.16
BAX,2018-05-31,dividend,0.19
BAX,2018-08-30,dividend,0.19
BAX,2018-11-30,dividend,0.19
BAX,2019-02-28,dividend,0.19
BAX,2019-06-06,dividend,0.22
BAX,2019-08-29,dividend,0.22
BAX,2019-12-05,dividend,0.22
BAX,2020-02-27,dividend,0.22
BAX,2020-06-04,dividend,0.245
BAX,2020-08-28,dividend,0.245
BAX,2020-12-03,dividend,0.245
BAX,2021-02-25,dividend,0.245
BAX,2021-06-03,dividend,0.28
BAX,2021-09-02,dividend,0.28
BAX,2021-12-02,dividend,0.28
BAX,2022-02-24,dividend,0.28
BAX,2022-06-02,dividend,0.29
BAX,2022-09-01,dividend,0.29
BAX,2022-12-01,dividend,0.29
BAX,2023-02-23,dividend,0.29
BAX,2023-06-01,dividend,0.29
BAX,2023-08-31,dividend,0.29
BAX,2023-11-30,dividend,0.29
BAX,2024-02-29,dividend,0.29
BAX,2024-05-31,dividend,0.29
BAX,2024-08-30,dividend,0.29
BAX,2024-11-29,dividend,0.17
BAX,2025-02-28,dividend,0.17
BAX,2025-05-30,dividend,0.17
BAX,2025-08-29,dividend,0.17
BAX,2025-11-28,dividend,0.01
BAX,2026-02-27,dividend,0.01
BAX,2026-05-29,dividend,0.01
BAX,2026-08-28,dividend,0.01
BBD,2016-10-03,dividend,0.148485
BBD,2016-10-04,dividend,0.004545
BBD,2016-11-03,dividend,0.004545
BBD,2016-12-02,dividend,0.004545
BBD,2016-12-22,dividend,0.063636
BBD,2017-01-03,dividend,0.004545
BBD,2017-02-02,dividend,0.004545
BBD,2017-03-02,dividend,0.004545
BBD,2017-04-04,dividend,0.004545
BBD,2017-05-02,split,1.1
BBD,2017-05-03,dividend,0.005
BBD,2017-06-02,dividend,0.005
BBD,2017-07-03,dividend,0.0525
BBD,2017-08-02,dividend,0.005
BBD,2017-09-06,dividend,0.005
BBD,2017-10-03,dividend,0.005
BBD,2017-11-02,dividend,0.005
BBD,2017-12-04,dividend,0.005
BBD,2017-12-26,dividend,0.2075
BBD,2018-01-03,dividend,0.005
BBD,2018-02-02,dividend,0.005
BBD,2018-03-02,dividend,0.005
BBD,2018-04-03,dividend,0.005
BBD,2018-04-06,dividend,0.005
BBD,2018-05-03,dividend,0.005
BBD,2018-06-04,dividend,0.004167
BBD,2018-07-02,dividend,0.041667
BBD,2018-07-03,dividend,0.004167
BBD,2018-08-02,dividend,0.004167
BBD,2018-09-04,dividend,0.004167
BBD,2018-10-02,dividend,0.004167
BBD,2018-11-05,dividend,0.004167
BBD,2018-12-04,dividend,0.004167
BBD,2018-12-26,dividend,0.158333
BBD,2019-01-03,dividend,0.004167
BBD,2019-02-04,dividend,0.004167
BBD,2019-03-06,dividend,0.004167
BBD,2019-04-01,split,1.2
BBD,2019-04-05,dividend,0.005
BBD,2019-05-03,dividend,0.005
BBD,2019-06-04,dividend,0.005
BBD,2019-07-01,dividend,0.049
BBD,2019-07-02,dividend,0.005
BBD,2019-08-02,dividend,0.005
BBD,2019-09-03,dividend,0.005
BBD,2019-10-02,dividend,0.005
BBD,2019-10-18,dividend,0.256
BBD,2019-11-04,dividend,0.005
BBD,2019-12-03,dividend,0.005
BBD,2019-12-20,dividend,0.136
BBD,2020-01-03,dividend,0.005
BBD,2020-02-04,dividend,0.005
BBD,2020-02-18,dividend,0.015
BBD,2020-03-03,dividend,0.004
BBD,2020-04-02,dividend,0.003
BBD,2020-05-08,dividend,0.004
BBD,2020-06-02,dividend,0.003
BBD,2020-07-02,dividend,0.004
BBD,2020-08-04,dividend,0.003
BBD,2020-09-02,dividend,0.003
BBD,2020-10-02,dividend,0.004
BBD,2020-11-04,dividend,0.003
BBD,2020-12-02,dividend,0.004
BBD,2020-12-29,dividend,0.078
BBD,2021-01-05,dividend,0.003
BBD,2021-02-02,dividend,0.004
BBD,2021-02-18,dividend,0.004
BBD,2021-03-02,dividend,0.004
BBD,2021-04-01,dividend,0.003
BBD,2021-05-04,dividend,0.004
BBD,2021-06-03,dividend,0.004
BBD,2021-07-02,dividend,0.106
BBD,2021-08-03,dividend,0.004
BBD,2021-09-02,dividend,0.004
BBD,2021-10-04,dividend,0.003
BBD,2021-11-03,dividend,0.003
BBD,2021-12-02,dividend,0.003
BBD,2021-12-21,dividend,0.042
BBD,2022-01-04,dividend,0.004
BBD,2022-02-02,dividend,0.003
BBD,2022-03-03,dividend,0.004
BBD,2022-04-04,dividend,0.004
BBD,2022-05-03,dividend,0.004
BBD,2022-06-02,dividend,0.004
BBD,2022-06-21,dividend,0.04
BBD,2022-07-01,dividend,0.004
BBD,2022-08-02,dividend,0.003
BBD,2022-09-02,dividend,0.004
BBD,2022-10-04,dividend,0.004
BBD,2022-11-03,dividend,0.004
BBD,2022-12-02,dividend,0.004
BBD,2023-01-05,dividend,0.004
BBD,2023-01-09,dividend,0.11
BBD,2023-02-02,dividend,0.004
BBD,2023-03-02,dividend,0.004
BBD,2023-04-04,dividend,0.004
BBD,2023-05-03,dividend,0.004
BBD,2023-06-02,dividend,0.004
BBD,2023-06-27,dividend,0.041
BBD,2023-07-03,dividend,0.004
BBD,2023-08-02,dividend,0.004
BBD,2023-09-01,dividend,0.004
BBD,2023-10-03,dividend,0.004
BBD,2023-11-02,dividend,0.004
BBD,2023-12-04,dividend,0.004
BBD,2023-12-22,dividend,0.14
BBD,2024-01-03,dividend,0.004
BBD,2024-02-02,dividend,0.004
BBD,2024-03-04,dividend,0.004
BBD,2024-04-02,dividend,0.004
BBD,2024-05-03,dividend,0.004
BBD,2024-06-05,dividend,0.007
BBD,2024-06-20,dividend,0.067
BBD,2024-07-03,dividend,0.003
BBD,2024-08-05,dividend,0.003
BBD,2024-09-04,dividend,0.003
BBD,2024-10-02,dividend,0.036
BBD,2024-10-03,dividend,0.003
BBD,2024-11-05,dividend,0.003
BBD,2024-12-04,dividend,0.003
BBD,2025-01-03,dividend,0.048
BBD,2025-01-06,dividend,0.003
BBD,2025-02-05,dividend,0.003
BBD,2025-03-07,dividend,0.003
BBD,2025-04-02,dividend,0.04
BBD,2025-04-03,dividend,0.003
BBD,2025-05-06,dividend,0.003
BBD,2025-06-04,dividend,0.003
BBD,2025-07-02,dividend,0.054
BBD,2025-07-03,dividend,0.003
BBD,2025-08-05,dividend,0.003
BBD,2026-02-04,dividend,0.004
BBD,2026-03-04,dividend,0.004
BBD,2026-04-06,dividend,0.004
BBD,2026-04-08,dividend,0.057
BBD,2026-05-06,dividend,0.004
BBD,2026-06-03,dividend,0.004
BBD,2026-07-06,dividend,0.004
BBD,2026-07-07,dividend,0.067
BBD,2026-08-05,dividend,0.004
BBD,2026-09-03,dividend,0.004
BBWI,2016-11-16,dividend,0.485044
BBWI,2017-02-15,dividend,0.485044
BBWI,2017-05-31,dividend,0.485044
BBWI,2017-08-17,dividend,0.485044
BBWI,2017-11-22,dividend,0.485044
BBWI,2018-02-22,dividend,0.485044
BBWI,2018-05-31,dividend,0.485044
BBWI,2018-08-23,dividend,0.485044
BBWI,2018-11-21,dividend,0.485044
BBWI,2019-02-21,dividend,0.242522
BBWI,2019-05-30,dividend,0.242522
BBWI,2019-08-22,dividend,0.242522
BBWI,2019-11-21,dividend,0.242522
BBWI,2020-02-20,dividend,0.242522
BBWI,2021-06-03,dividend,0.121261
BBWI,2021-08-03,split,1.237
BBWI,2021-08-19,dividend,0.15
BBWI,2021-11-18,dividend,0.15
BBWI,2022-02-17,dividend,0.2
BBWI,2022-06-02,dividend,0.2
BBWI,2022-08-18,dividend,0.2
BBWI,2022-11-17,dividend,0.2
BBWI,2023-02-16,dividend,0.2
BBWI,2023-06-01,dividend,0.2
BBWI,2023-08-17,dividend,0.2
BBWI,2023-11-16,dividend,0.2
BBWI,2024-02-22,dividend,0.2
BBWI,2024-06-07,dividend,0.2
BBWI,2024-08-23,dividend,0.2
BBWI,2024-11-22,dividend,0.2
BBWI,2025-02-21,dividend,0.2
BBWI,2025-06-06,dividend,0.2
BBWI,2025-08-22,dividend,0.2
BBWI,2025-11-21,dividend,0.2
BBWI,2026-02-20,dividend,0.2
BBWI,2026-06-05,dividend,0.2
BBWI,2026-08-21,dividend,0.2
BBY,2016-12-06,dividend,0.28
BBY,2017-03-20,dividend,0.34
BBY,2017-06-13,dividend,0.34
BBY,2017-09-18,dividend,0.34
BBY,2017-12-06,dividend,0.34
BBY,2018-03-21,dividend,0.45
BBY,2018-06-13,dividend,0.45
BBY,2018-09-17,dividend,0.45
BBY,2018-12-10,dividend,0.45
BBY,2019-03-19,dividend,0.5
BBY,2019-06-12,dividend,0.5
BBY,2019-09-18,dividend,0.5
